,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
7872,2024-05-05 20:37:59.376,7971,115,3,0,False,1,car,0 days 00:34:35.580000,0 days 01:30:18.608000
7873,2024-05-05 20:37:59.656,7640,110,3,0,True,1,car,0 days 00:34:35.860000,0 days 01:30:18.888000
7874,2024-05-05 20:37:59.896,7441,107,3,0,True,1,car,0 days 00:34:36.100000,0 days 01:30:19.128000
7875,2024-05-05 20:38:00.216,7055,100,3,0,True,1,car,0 days 00:34:36.420000,0 days 01:30:19.448000
7876,2024-05-05 20:38:00.575,6894,96,3,0,False,1,car,0 days 00:34:36.779000,0 days 01:30:19.807000
7877,2024-05-05 20:38:00.735,6695,94,3,0,False,1,car,0 days 00:34:36.939000,0 days 01:30:19.967000
7878,2024-05-05 20:38:01.215,7538,89,2,0,False,1,car,0 days 00:34:37.419000,0 days 01:30:20.447000
7879,2024-05-05 20:38:01.416,7662,87,2,8,False,1,car,0 days 00:34:37.620000,0 days 01:30:20.648000
7880,2024-05-05 20:38:01.856,7870,88,2,16,False,1,car,0 days 00:34:38.060000,0 days 01:30:21.088000
7881,2024-05-05 20:38:02.216,8119,91,2,19,False,1,car,0 days 00:34:38.420000,0 days 01:30:21.448000
7882,2024-05-05 20:38:02.496,8289,93,2,0,False,1,car,0 days 00:34:38.700000,0 days 01:30:21.728000
7883,2024-05-05 20:38:02.776,7664,89,2,0,False,1,car,0 days 00:34:38.980000,0 days 01:30:22.008000
7884,2024-05-05 20:38:03.056,7348,86,2,0,True,1,car,0 days 00:34:39.260000,0 days 01:30:22.288000
7885,2024-05-05 20:38:03.296,6983,82,2,0,True,1,car,0 days 00:34:39.500000,0 days 01:30:22.528000
7886,2024-05-05 20:38:03.576,6600,77,2,0,True,1,car,0 days 00:34:39.780000,0 days 01:30:22.808000
7887,2024-05-05 20:38:03.776,6521,75,2,0,False,1,car,0 days 00:34:39.980000,0 days 01:30:23.008000
7888,2024-05-05 20:38:04.096,6862,73,2,6,False,1,car,0 days 00:34:40.300000,0 days 01:30:23.328000
7889,2024-05-05 20:38:04.336,6885,76,2,25,False,1,car,0 days 00:34:40.540000,0 days 01:30:23.568000
7890,2024-05-05 20:38:04.696,7453,81,2,35,False,1,car,0 days 00:34:40.900000,0 days 01:30:23.928000
7891,2024-05-05 20:38:05.056,8096,89,2,39,False,1,car,0 days 00:34:41.260000,0 days 01:30:24.288000
7892,2024-05-05 20:38:05.256,8651,94,2,41,False,1,car,0 days 00:34:41.460000,0 days 01:30:24.488000
7893,2024-05-05 20:38:05.416,8817,98,2,42,False,1,car,0 days 00:34:41.620000,0 days 01:30:24.648000
7894,2024-05-05 20:38:05.776,9474,104,2,44,False,1,car,0 days 00:34:41.980000,0 days 01:30:25.008000
7895,2024-05-05 20:38:05.936,9562,108,2,43,False,1,car,0 days 00:34:42.140000,0 days 01:30:25.168000
7896,2024-05-05 20:38:06.096,9973,110,2,44,False,1,car,0 days 00:34:42.300000,0 days 01:30:25.328000
7897,2024-05-05 20:38:06.416,10441,117,2,50,False,1,car,0 days 00:34:42.620000,0 days 01:30:25.648000
7898,2024-05-05 20:38:06.816,10291,122,2,42,False,1,car,0 days 00:34:43.020000,0 days 01:30:26.048000
7899,2024-05-05 20:38:07.175,9270,129,3,42,False,1,car,0 days 00:34:43.379000,0 days 01:30:26.407000
7900,2024-05-05 20:38:07.335,9345,132,3,42,False,1,car,0 days 00:34:43.539000,0 days 01:30:26.567000
7901,2024-05-05 20:38:07.655,9595,133,3,26,False,1,car,0 days 00:34:43.859000,0 days 01:30:26.887000
7902,2024-05-05 20:38:07.935,9531,134,3,28,False,1,car,0 days 00:34:44.139000,0 days 01:30:27.167000
7903,2024-05-05 20:38:08.216,9576,134,3,30,False,1,car,0 days 00:34:44.420000,0 days 01:30:27.448000
7904,2024-05-05 20:38:08.456,9552,134,3,30,False,1,car,0 days 00:34:44.660000,0 days 01:30:27.688000
7905,2024-05-05 20:38:08.696,9750,134,3,45,False,1,car,0 days 00:34:44.900000,0 days 01:30:27.928000
7906,2024-05-05 20:38:09.096,10426,140,3,60,False,1,car,0 days 00:34:45.300000,0 days 01:30:28.328000
7907,2024-05-05 20:38:09.296,10688,145,3,61,False,1,car,0 days 00:34:45.500000,0 days 01:30:28.528000
7908,2024-05-05 20:38:09.736,11105,155,3,63,False,1,car,0 days 00:34:45.940000,0 days 01:30:28.968000
7909,2024-05-05 20:38:09.976,11210,159,3,65,False,1,car,0 days 00:34:46.180000,0 days 01:30:29.208000
7910,2024-05-05 20:38:10.176,10027,163,3,75,False,1,car,0 days 00:34:46.380000,0 days 01:30:29.408000
7911,2024-05-05 20:38:10.456,10475,171,4,85,False,1,car,0 days 00:34:46.660000,0 days 01:30:29.688000
7912,2024-05-05 20:38:10.656,10900,177,4,100,False,1,car,0 days 00:34:46.860000,0 days 01:30:29.888000
7913,2024-05-05 20:38:11.016,11281,187,4,100,False,1,car,0 days 00:34:47.220000,0 days 01:30:30.248000
7914,2024-05-05 20:38:11.216,10889,191,4,100,False,1,car,0 days 00:34:47.420000,0 days 01:30:30.448000
7915,2024-05-05 20:38:11.376,10061,194,4,100,False,1,car,0 days 00:34:47.580000,0 days 01:30:30.608000
7916,2024-05-05 20:38:11.696,10349,199,5,100,False,1,car,0 days 00:34:47.900000,0 days 01:30:30.928000
7917,2024-05-05 20:38:11.936,10547,205,5,100,False,1,car,0 days 00:34:48.140000,0 days 01:30:31.168000
7918,2024-05-05 20:38:12.136,10626,208,5,100,False,1,car,0 days 00:34:48.340000,0 days 01:30:31.368000
7919,2024-05-05 20:38:12.296,10885,210,5,100,False,1,car,0 days 00:34:48.500000,0 days 01:30:31.528000
7920,2024-05-05 20:38:12.536,11041,215,5,100,False,1,car,0 days 00:34:48.740000,0 days 01:30:31.768000
7921,2024-05-05 20:38:12.816,11286,220,5,100,False,1,car,0 days 00:34:49.020000,0 days 01:30:32.048000
7922,2024-05-05 20:38:13.216,11533,226,5,100,False,1,car,0 days 00:34:49.420000,0 days 01:30:32.448000
7923,2024-05-05 20:38:13.576,10536,229,5,100,False,1,car,0 days 00:34:49.780000,0 days 01:30:32.808000
7924,2024-05-05 20:38:13.816,10444,233,6,100,False,1,car,0 days 00:34:50.020000,0 days 01:30:33.048000
7925,2024-05-05 20:38:14.015,10527,235,6,100,False,1,car,0 days 00:34:50.219000,0 days 01:30:33.247000
7926,2024-05-05 20:38:14.175,10603,236,6,100,False,1,car,0 days 00:34:50.379000,0 days 01:30:33.407000
7927,2024-05-05 20:38:14.535,10736,240,6,100,False,1,car,0 days 00:34:50.739000,0 days 01:30:33.767000
7928,2024-05-05 20:38:14.896,10945,244,6,100,False,1,car,0 days 00:34:51.100000,0 days 01:30:34.128000
7929,2024-05-05 20:38:15.336,11136,249,6,100,False,1,car,0 days 00:34:51.540000,0 days 01:30:34.568000
7930,2024-05-05 20:38:15.696,11312,251,6,100,False,1,car,0 days 00:34:51.900000,0 days 01:30:34.928000
7931,2024-05-05 20:38:16.016,11406,254,6,100,False,1,car,0 days 00:34:52.220000,0 days 01:30:35.248000
7932,2024-05-05 20:38:16.336,10729,256,6,100,False,1,car,0 days 00:34:52.540000,0 days 01:30:35.568000
7933,2024-05-05 20:38:16.616,10392,258,7,100,False,1,car,0 days 00:34:52.820000,0 days 01:30:35.848000
7934,2024-05-05 20:38:16.856,10345,259,7,100,False,1,car,0 days 00:34:53.060000,0 days 01:30:36.088000
7935,2024-05-05 20:38:17.096,10353,259,7,100,False,1,car,0 days 00:34:53.300000,0 days 01:30:36.328000
7936,2024-05-05 20:38:17.296,10351,261,7,100,False,1,car,0 days 00:34:53.500000,0 days 01:30:36.528000
7937,2024-05-05 20:38:17.536,10418,263,7,100,False,1,car,0 days 00:34:53.740000,0 days 01:30:36.768000
7938,2024-05-05 20:38:17.696,10356,263,7,100,False,1,car,0 days 00:34:53.900000,0 days 01:30:36.928000
7939,2024-05-05 20:38:17.976,10489,264,7,100,False,1,car,0 days 00:34:54.180000,0 days 01:30:37.208000
7940,2024-05-05 20:38:18.256,10253,265,7,7,False,1,car,0 days 00:34:54.460000,0 days 01:30:37.488000
7941,2024-05-05 20:38:18.496,9876,259,7,0,True,1,car,0 days 00:34:54.700000,0 days 01:30:37.728000
7942,2024-05-05 20:38:18.856,10488,239,6,0,True,1,car,0 days 00:34:55.060000,0 days 01:30:38.088000
7943,2024-05-05 20:38:19.056,10176,233,6,12,False,1,car,0 days 00:34:55.260000,0 days 01:30:38.288000
7944,2024-05-05 20:38:19.216,10260,230,6,20,False,1,car,0 days 00:34:55.420000,0 days 01:30:38.448000
7945,2024-05-05 20:38:19.496,10921,226,6,0,False,1,car,0 days 00:34:55.700000,0 days 01:30:38.728000
7946,2024-05-05 20:38:19.816,10955,221,5,71,False,1,car,0 days 00:34:56.020000,0 days 01:30:39.048000
7947,2024-05-05 20:38:20.056,11327,222,5,100,False,1,car,0 days 00:34:56.260000,0 days 01:30:39.288000
7948,2024-05-05 20:38:20.216,11431,224,5,100,False,1,car,0 days 00:34:56.420000,0 days 01:30:39.448000
7949,2024-05-05 20:38:20.456,11680,228,5,100,False,1,car,0 days 00:34:56.660000,0 days 01:30:39.688000
7950,2024-05-05 20:38:20.815,11920,235,5,100,False,1,car,0 days 00:34:57.019000,0 days 01:30:40.047000
7951,2024-05-05 20:38:21.055,11151,238,5,100,False,1,car,0 days 00:34:57.259000,0 days 01:30:40.287000
7952,2024-05-05 20:38:21.296,11041,239,6,100,False,1,car,0 days 00:34:57.500000,0 days 01:30:40.528000
7953,2024-05-05 20:38:21.776,11235,250,6,100,False,1,car,0 days 00:34:57.980000,0 days 01:30:41.008000
7954,2024-05-05 20:38:21.936,11337,251,6,100,False,1,car,0 days 00:34:58.140000,0 days 01:30:41.168000
7955,2024-05-05 20:38:22.136,11338,255,6,100,False,1,car,0 days 00:34:58.340000,0 days 01:30:41.368000
7956,2024-05-05 20:38:22.416,11517,259,6,100,False,1,car,0 days 00:34:58.620000,0 days 01:30:41.648000
7957,2024-05-05 20:38:22.736,11697,263,6,100,False,1,car,0 days 00:34:58.940000,0 days 01:30:41.968000
7958,2024-05-05 20:38:23.136,10385,267,7,100,False,1,car,0 days 00:34:59.340000,0 days 01:30:42.368000
7959,2024-05-05 20:38:23.416,10734,271,7,100,False,1,car,0 days 00:34:59.620000,0 days 01:30:42.648000
7960,2024-05-05 20:38:23.696,10875,273,7,100,False,1,car,0 days 00:34:59.900000,0 days 01:30:42.928000
7961,2024-05-05 20:38:23.936,10897,276,7,100,False,1,car,0 days 00:35:00.140000,0 days 01:30:43.168000
7962,2024-05-05 20:38:24.216,11027,278,7,100,False,1,car,0 days 00:35:00.420000,0 days 01:30:43.448000
7963,2024-05-05 20:38:24.416,11058,280,7,84,False,1,car,0 days 00:35:00.620000,0 days 01:30:43.648000
7964,2024-05-05 20:38:24.656,10803,280,7,0,False,1,car,0 days 00:35:00.860000,0 days 01:30:43.888000
7965,2024-05-05 20:38:24.936,10449,268,7,0,True,1,car,0 days 00:35:01.140000,0 days 01:30:44.168000
7966,2024-05-05 20:38:25.096,9972,262,7,0,True,1,car,0 days 00:35:01.300000,0 days 01:30:44.328000
7967,2024-05-05 20:38:25.416,9022,232,7,0,True,1,car,0 days 00:35:01.620000,0 days 01:30:44.648000
7968,2024-05-05 20:38:25.656,9252,214,7,0,True,1,car,0 days 00:35:01.860000,0 days 01:30:44.888000
7969,2024-05-05 20:38:25.896,9252,214,6,0,True,1,car,0 days 00:35:02.100000,0 days 01:30:45.128000
7970,2024-05-05 20:38:26.056,10092,183,6,0,True,1,car,0 days 00:35:02.260000,0 days 01:30:45.288000
7971,2024-05-05 20:38:26.296,10281,169,4,0,True,1,car,0 days 00:35:02.500000,0 days 01:30:45.528000
7972,2024-05-05 20:38:26.456,10947,156,4,0,True,1,car,0 days 00:35:02.660000,0 days 01:30:45.688000
7973,2024-05-05 20:38:26.696,9898,144,3,0,True,1,car,0 days 00:35:02.900000,0 days 01:30:45.928000
7974,2024-05-05 20:38:26.936,9003,128,3,0,True,1,car,0 days 00:35:03.140000,0 days 01:30:46.168000
7975,2024-05-05 20:38:27.256,9640,114,3,0,True,1,car,0 days 00:35:03.460000,0 days 01:30:46.488000
7976,2024-05-05 20:38:27.415,9384,105,2,0,True,1,car,0 days 00:35:03.619000,0 days 01:30:46.647000
7977,2024-05-05 20:38:27.736,8261,95,2,0,True,1,car,0 days 00:35:03.940000,0 days 01:30:46.968000
7978,2024-05-05 20:38:27.896,7632,95,2,0,True,1,car,0 days 00:35:04.100000,0 days 01:30:47.128000
7979,2024-05-05 20:38:28.256,7065,84,2,0,True,1,car,0 days 00:35:04.460000,0 days 01:30:47.488000
7980,2024-05-05 20:38:28.416,6897,82,2,0,False,1,car,0 days 00:35:04.620000,0 days 01:30:47.648000
7981,2024-05-05 20:38:28.576,6616,81,2,0,False,1,car,0 days 00:35:04.780000,0 days 01:30:47.808000
7982,2024-05-05 20:38:28.776,6625,77,2,0,False,1,car,0 days 00:35:04.980000,0 days 01:30:48.008000
7983,2024-05-05 20:38:28.976,6317,76,2,1,False,1,car,0 days 00:35:05.180000,0 days 01:30:48.208000
7984,2024-05-05 20:38:29.376,6694,73,2,10,False,1,car,0 days 00:35:05.580000,0 days 01:30:48.608000
7985,2024-05-05 20:38:29.576,6736,74,2,16,False,1,car,0 days 00:35:05.780000,0 days 01:30:48.808000
7986,2024-05-05 20:38:29.736,6985,76,2,22,False,1,car,0 days 00:35:05.940000,0 days 01:30:48.968000
7987,2024-05-05 20:38:29.936,7307,78,2,27,False,1,car,0 days 00:35:06.140000,0 days 01:30:49.168000
7988,2024-05-05 20:38:30.136,7283,81,2,30,False,1,car,0 days 00:35:06.340000,0 days 01:30:49.368000
7989,2024-05-05 20:38:30.576,8269,88,2,43,False,1,car,0 days 00:35:06.780000,0 days 01:30:49.808000
7990,2024-05-05 20:38:30.736,8438,95,2,43,False,1,car,0 days 00:35:06.940000,0 days 01:30:49.968000
7991,2024-05-05 20:38:30.936,8627,97,2,9,False,1,car,0 days 00:35:07.140000,0 days 01:30:50.168000
7992,2024-05-05 20:38:31.096,8126,97,2,0,False,1,car,0 days 00:35:07.300000,0 days 01:30:50.328000
7993,2024-05-05 20:38:31.456,8020,94,2,0,False,1,car,0 days 00:35:07.660000,0 days 01:30:50.688000
7994,2024-05-05 20:38:31.856,7538,89,2,0,True,1,car,0 days 00:35:08.060000,0 days 01:30:51.088000
7995,2024-05-05 20:38:32.096,7310,86,2,0,False,1,car,0 days 00:35:08.300000,0 days 01:30:51.328000
7996,2024-05-05 20:38:32.416,7110,82,2,0,False,1,car,0 days 00:35:08.620000,0 days 01:30:51.648000
7997,2024-05-05 20:38:32.896,6588,78,2,0,False,1,car,0 days 00:35:09.100000,0 days 01:30:52.128000
7998,2024-05-05 20:38:33.256,6328,74,2,0,False,1,car,0 days 00:35:09.460000,0 days 01:30:52.488000
7999,2024-05-05 20:38:33.576,5990,71,2,0,False,1,car,0 days 00:35:09.780000,0 days 01:30:52.808000
8000,2024-05-05 20:38:33.896,5886,68,2,0,False,1,car,0 days 00:35:10.100000,0 days 01:30:53.128000
8001,2024-05-05 20:38:34.135,6232,68,2,10,False,1,car,0 days 00:35:10.339000,0 days 01:30:53.367000
8002,2024-05-05 20:38:34.416,6313,70,2,10,False,1,car,0 days 00:35:10.620000,0 days 01:30:53.648000
8003,2024-05-05 20:38:34.616,6484,72,2,11,False,1,car,0 days 00:35:10.820000,0 days 01:30:53.848000
8004,2024-05-05 20:38:34.976,6771,74,2,9,False,1,car,0 days 00:35:11.180000,0 days 01:30:54.208000
8005,2024-05-05 20:38:35.376,6977,77,2,10,False,1,car,0 days 00:35:11.580000,0 days 01:30:54.608000
8006,2024-05-05 20:38:35.536,6999,77,2,9,False,1,car,0 days 00:35:11.740000,0 days 01:30:54.768000
8007,2024-05-05 20:38:35.896,7240,79,2,18,False,1,car,0 days 00:35:12.100000,0 days 01:30:55.128000
8008,2024-05-05 20:38:36.216,7578,83,2,25,False,1,car,0 days 00:35:12.420000,0 days 01:30:55.448000
8009,2024-05-05 20:38:36.376,7753,84,2,28,False,1,car,0 days 00:35:12.580000,0 days 01:30:55.608000
8010,2024-05-05 20:38:36.816,8105,92,2,34,False,1,car,0 days 00:35:13.020000,0 days 01:30:56.048000
8011,2024-05-05 20:38:37.016,8389,95,2,32,False,1,car,0 days 00:35:13.220000,0 days 01:30:56.248000
8012,2024-05-05 20:38:37.336,8769,99,2,32,False,1,car,0 days 00:35:13.540000,0 days 01:30:56.568000
8013,2024-05-05 20:38:37.536,9039,101,2,23,False,1,car,0 days 00:35:13.740000,0 days 01:30:56.768000
8014,2024-05-05 20:38:37.736,9043,103,2,11,False,1,car,0 days 00:35:13.940000,0 days 01:30:56.968000
8015,2024-05-05 20:38:37.936,9062,103,2,9,False,1,car,0 days 00:35:14.140000,0 days 01:30:57.168000
8016,2024-05-05 20:38:38.256,9086,103,2,9,False,1,car,0 days 00:35:14.460000,0 days 01:30:57.488000
8017,2024-05-05 20:38:38.696,8890,102,2,0,False,1,car,0 days 00:35:14.900000,0 days 01:30:57.928000
8018,2024-05-05 20:38:38.896,8555,100,2,0,False,1,car,0 days 00:35:15.100000,0 days 01:30:58.128000
8019,2024-05-05 20:38:39.296,8280,96,2,0,False,1,car,0 days 00:35:15.500000,0 days 01:30:58.528000
8020,2024-05-05 20:38:39.696,8128,95,2,20,False,1,car,0 days 00:35:15.900000,0 days 01:30:58.928000
8021,2024-05-05 20:38:40.056,8605,97,2,5,False,1,car,0 days 00:35:16.260000,0 days 01:30:59.288000
8022,2024-05-05 20:38:40.336,7905,95,2,0,False,1,car,0 days 00:35:16.540000,0 days 01:30:59.568000
8023,2024-05-05 20:38:40.576,7888,94,2,0,False,1,car,0 days 00:35:16.780000,0 days 01:30:59.808000
8024,2024-05-05 20:38:40.736,7888,91,2,0,False,1,car,0 days 00:35:16.940000,0 days 01:30:59.968000
8025,2024-05-05 20:38:40.976,7522,89,2,0,True,1,car,0 days 00:35:17.180000,0 days 01:31:00.208000
8026,2024-05-05 20:38:41.256,6990,84,2,0,True,1,car,0 days 00:35:17.460000,0 days 01:31:00.488000
8027,2024-05-05 20:38:41.496,6740,82,2,0,False,1,car,0 days 00:35:17.700000,0 days 01:31:00.728000
8028,2024-05-05 20:38:41.936,6215,76,2,0,False,1,car,0 days 00:35:18.140000,0 days 01:31:01.168000
8029,2024-05-05 20:38:42.216,6429,69,2,6,False,1,car,0 days 00:35:18.420000,0 days 01:31:01.448000
8030,2024-05-05 20:38:42.416,6189,70,2,15,False,1,car,0 days 00:35:18.620000,0 days 01:31:01.648000
8031,2024-05-05 20:38:42.616,6479,72,2,18,False,1,car,0 days 00:35:18.820000,0 days 01:31:01.848000
8032,2024-05-05 20:38:43.016,7020,76,2,22,False,1,car,0 days 00:35:19.220000,0 days 01:31:02.248000
8033,2024-05-05 20:38:43.416,7276,77,2,0,False,1,car,0 days 00:35:19.620000,0 days 01:31:02.648000
8034,2024-05-05 20:38:43.816,5559,73,2,0,True,1,car,0 days 00:35:20.020000,0 days 01:31:03.048000
8035,2024-05-05 20:38:44.016,6119,66,2,0,True,1,car,0 days 00:35:20.220000,0 days 01:31:03.248000
8036,2024-05-05 20:38:44.176,6829,64,1,2,True,1,car,0 days 00:35:20.380000,0 days 01:31:03.408000
8037,2024-05-05 20:38:44.416,6959,60,1,2,True,1,car,0 days 00:35:20.620000,0 days 01:31:03.648000
8038,2024-05-05 20:38:44.616,6399,58,1,0,True,1,car,0 days 00:35:20.820000,0 days 01:31:03.848000
8039,2024-05-05 20:38:44.976,5760,53,1,5,True,1,car,0 days 00:35:21.180000,0 days 01:31:04.208000
8040,2024-05-05 20:38:45.296,6058,54,1,10,False,1,car,0 days 00:35:21.500000,0 days 01:31:04.528000
8041,2024-05-05 20:38:45.496,6176,56,1,10,False,1,car,0 days 00:35:21.700000,0 days 01:31:04.728000
8042,2024-05-05 20:38:45.856,7114,62,1,29,False,1,car,0 days 00:35:22.060000,0 days 01:31:05.088000
8043,2024-05-05 20:38:46.056,7893,67,1,35,False,1,car,0 days 00:35:22.260000,0 days 01:31:05.288000
8044,2024-05-05 20:38:46.376,8532,75,1,25,False,1,car,0 days 00:35:22.580000,0 days 01:31:05.608000
8045,2024-05-05 20:38:46.736,7224,77,1,0,True,1,car,0 days 00:35:22.940000,0 days 01:31:05.968000
8046,2024-05-05 20:38:46.936,6424,75,1,0,True,1,car,0 days 00:35:23.140000,0 days 01:31:06.168000
8047,2024-05-05 20:38:47.216,5902,71,2,0,True,1,car,0 days 00:35:23.420000,0 days 01:31:06.448000
8048,2024-05-05 20:38:47.416,5557,67,2,0,True,1,car,0 days 00:35:23.620000,0 days 01:31:06.648000
8049,2024-05-05 20:38:47.736,5099,62,2,0,True,1,car,0 days 00:35:23.940000,0 days 01:31:06.968000
8050,2024-05-05 20:38:48.456,5000,59,2,0,True,1,car,0 days 00:35:24.660000,0 days 01:31:07.688000
8051,2024-05-05 20:38:48.656,5338,57,2,5,True,1,car,0 days 00:35:24.860000,0 days 01:31:07.888000
8052,2024-05-05 20:38:48.976,5672,60,2,15,False,1,car,0 days 00:35:25.180000,0 days 01:31:08.208000
8053,2024-05-05 20:38:49.216,5965,65,2,14,False,1,car,0 days 00:35:25.420000,0 days 01:31:08.448000
8054,2024-05-05 20:38:49.376,6157,67,2,21,False,1,car,0 days 00:35:25.580000,0 days 01:31:08.608000
8055,2024-05-05 20:38:49.616,7417,71,2,51,False,1,car,0 days 00:35:25.820000,0 days 01:31:08.848000
8056,2024-05-05 20:38:49.816,8070,82,2,48,False,1,car,0 days 00:35:26.020000,0 days 01:31:09.048000
8057,2024-05-05 20:38:50.096,9275,91,2,71,False,1,car,0 days 00:35:26.300000,0 days 01:31:09.328000
8058,2024-05-05 20:38:50.336,9987,100,2,82,False,1,car,0 days 00:35:26.540000,0 days 01:31:09.568000
8059,2024-05-05 20:38:50.496,10805,110,2,91,False,1,car,0 days 00:35:26.700000,0 days 01:31:09.728000
8060,2024-05-05 20:38:50.736,11993,126,2,100,False,0,car,0 days 00:35:26.940000,0 days 01:31:09.968000
8061,2024-05-05 20:38:50.936,10593,137,2,100,False,0,car,0 days 00:35:27.140000,0 days 01:31:10.168000
8062,2024-05-05 20:38:51.216,11407,154,3,100,False,0,car,0 days 00:35:27.420000,0 days 01:31:10.448000
8063,2024-05-05 20:38:51.536,11415,168,3,100,False,0,car,0 days 00:35:27.740000,0 days 01:31:10.768000
8064,2024-05-05 20:38:51.736,10787,176,4,100,False,0,car,0 days 00:35:27.940000,0 days 01:31:10.968000
8065,2024-05-05 20:38:51.976,11392,180,4,100,False,0,car,0 days 00:35:28.180000,0 days 01:31:11.208000
8066,2024-05-05 20:38:52.256,11672,195,4,100,False,0,car,0 days 00:35:28.460000,0 days 01:31:11.488000
8067,2024-05-05 20:38:52.616,10867,207,4,100,False,0,car,0 days 00:35:28.820000,0 days 01:31:11.848000
8068,2024-05-05 20:38:52.816,11157,214,5,100,False,0,car,0 days 00:35:29.020000,0 days 01:31:12.048000
8069,2024-05-05 20:38:53.256,11607,225,5,100,False,0,car,0 days 00:35:29.460000,0 days 01:31:12.488000
8070,2024-05-05 20:38:53.536,11788,232,5,100,False,0,car,0 days 00:35:29.740000,0 days 01:31:12.768000
8071,2024-05-05 20:38:53.696,10668,234,5,100,False,0,car,0 days 00:35:29.900000,0 days 01:31:12.928000
8072,2024-05-05 20:38:53.896,10891,239,6,100,False,0,car,0 days 00:35:30.100000,0 days 01:31:13.128000
8073,2024-05-05 20:38:54.217,11143,248,6,100,False,0,car,0 days 00:35:30.421000,0 days 01:31:13.449000
8074,2024-05-05 20:38:54.536,11313,254,6,100,False,0,car,0 days 00:35:30.740000,0 days 01:31:13.768000
8075,2024-05-05 20:38:54.816,11536,259,6,100,False,0,car,0 days 00:35:31.020000,0 days 01:31:14.048000
8076,2024-05-05 20:38:55.016,11721,262,6,100,False,0,car,0 days 00:35:31.220000,0 days 01:31:14.248000
8077,2024-05-05 20:38:55.296,10608,265,6,100,False,0,car,0 days 00:35:31.500000,0 days 01:31:14.528000
8078,2024-05-05 20:38:55.536,10675,269,7,100,False,0,car,0 days 00:35:31.740000,0 days 01:31:14.768000
8079,2024-05-05 20:38:55.816,10887,274,7,100,False,0,car,0 days 00:35:32.020000,0 days 01:31:15.048000
8080,2024-05-05 20:38:56.096,11037,275,7,100,False,0,car,0 days 00:35:32.300000,0 days 01:31:15.328000
8081,2024-05-05 20:38:56.376,11148,279,7,100,False,0,car,0 days 00:35:32.580000,0 days 01:31:15.608000
8082,2024-05-05 20:38:56.696,11285,284,7,100,False,0,car,0 days 00:35:32.900000,0 days 01:31:15.928000
8083,2024-05-05 20:38:56.896,11392,286,7,100,False,0,car,0 days 00:35:33.100000,0 days 01:31:16.128000
8084,2024-05-05 20:38:57.136,11462,289,7,100,False,0,car,0 days 00:35:33.340000,0 days 01:31:16.368000
8085,2024-05-05 20:38:57.536,11591,292,7,100,False,0,car,0 days 00:35:33.740000,0 days 01:31:16.768000
8086,2024-05-05 20:38:57.776,11263,294,7,100,False,0,car,0 days 00:35:33.980000,0 days 01:31:17.008000
8087,2024-05-05 20:38:58.136,10520,297,8,100,False,0,car,0 days 00:35:34.340000,0 days 01:31:17.368000
8088,2024-05-05 20:38:58.576,10735,299,8,100,False,0,car,0 days 00:35:34.780000,0 days 01:31:17.808000
8089,2024-05-05 20:38:58.736,10757,301,8,100,False,0,car,0 days 00:35:34.940000,0 days 01:31:17.968000
8090,2024-05-05 20:38:58.936,10767,301,8,100,False,0,car,0 days 00:35:35.140000,0 days 01:31:18.168000
8091,2024-05-05 20:38:59.216,10835,303,8,100,False,0,car,0 days 00:35:35.420000,0 days 01:31:18.448000
8092,2024-05-05 20:38:59.456,10879,306,8,100,False,0,car,0 days 00:35:35.660000,0 days 01:31:18.688000
8093,2024-05-05 20:38:59.696,10929,307,8,100,False,0,car,0 days 00:35:35.900000,0 days 01:31:18.928000
8094,2024-05-05 20:38:59.896,10974,307,8,100,False,0,car,0 days 00:35:36.100000,0 days 01:31:19.128000
8095,2024-05-05 20:39:00.256,10988,310,8,100,False,0,car,0 days 00:35:36.460000,0 days 01:31:19.488000
8096,2024-05-05 20:39:00.416,11020,311,8,100,False,0,car,0 days 00:35:36.620000,0 days 01:31:19.648000
8097,2024-05-05 20:39:00.737,11165,312,8,100,False,0,car,0 days 00:35:36.941000,0 days 01:31:19.969000
8098,2024-05-05 20:39:01.296,11113,314,8,100,False,0,car,0 days 00:35:37.500000,0 days 01:31:20.528000
8099,2024-05-05 20:39:01.616,11202,315,8,100,False,0,car,0 days 00:35:37.820000,0 days 01:31:20.848000
8100,2024-05-05 20:39:01.856,11227,316,8,100,False,0,car,0 days 00:35:38.060000,0 days 01:31:21.088000
8101,2024-05-05 20:39:02.216,11267,317,8,100,False,0,car,0 days 00:35:38.420000,0 days 01:31:21.448000
8102,2024-05-05 20:39:02.376,11157,316,8,100,False,0,car,0 days 00:35:38.580000,0 days 01:31:21.608000
8103,2024-05-05 20:39:02.576,11251,316,8,100,False,0,car,0 days 00:35:38.780000,0 days 01:31:21.808000
8104,2024-05-05 20:39:02.896,11184,316,8,100,False,0,car,0 days 00:35:39.100000,0 days 01:31:22.128000
8105,2024-05-05 20:39:03.216,11234,317,8,100,False,0,car,0 days 00:35:39.420000,0 days 01:31:22.448000
8106,2024-05-05 20:39:03.376,11199,317,8,100,False,0,car,0 days 00:35:39.580000,0 days 01:31:22.608000
8107,2024-05-05 20:39:03.616,11299,318,8,100,False,0,car,0 days 00:35:39.820000,0 days 01:31:22.848000
